Date,USGG2YR Index,USGG10YR Index,USGG30YR Index,VIX Index,MOVE Index,AAIIBULL Index,AAIIBEAR Index,SPX Index - 14Day RSI,SPX Index - 30Day RSI,.TED G Index,.BAA10YB Index,BFCIUS Index,L98TRUU Index,SPX Index - Last Measure,VIX Open,VIX High,VIX Low,VIX Close,VIX Adj Close
2018-03-05,2.2378,2.8808,3.1531000000000002,18.73,64.7081,41.63,20.0,49.94,51.15,37.8355,113.9229,0.308,1938.56,2720.94,21.549999,21.57,17.940001000000002,18.73,18.73
2018-03-06,2.2499000000000002,2.8863,3.1531000000000002,18.36,63.5009,41.63,20.0,50.96,51.7,38.5173,112.3712,0.294,1941.98,2728.12,18.25,19.639999,17.68,18.360001,18.360001
2018-03-07,2.2519,2.8827,3.1498,17.76,63.3467,41.63,20.0,50.76,51.59,38.2438,114.7346,0.247,1940.01,2726.8,20.110001,20.49,17.52,17.76,17.76
2018-03-08,2.2498,2.8571,3.1218,16.54,61.5841,26.4,28.38,52.64,52.56,41.711,116.2921,0.317,1940.6,2738.97,17.559998999999998,17.68,14.91,16.540001,16.540001
2018-03-09,2.258,2.8938,3.158,14.64,58.9669,26.4,28.38,59.2,56.09,42.9575,114.6236,0.425,1942.16,2786.57,16.41,16.75,13.31,14.64,14.64
2018-03-12,2.262,2.8681,3.1292,15.78,58.2927,26.4,28.38,58.55,55.77,43.2452,117.1861,0.37,1942.73,2783.02,15.28,16.35,15.18,15.78,15.78
2018-03-13,2.2539,2.8426,3.0981,16.35,55.0737,26.4,28.38,55.28,54.17,42.1492,119.7434,0.326,1941.9,2765.31,15.7,16.98,15.03,16.35,16.35
2018-03-14,2.258,2.817,3.0568,17.23,57.8488,26.4,28.38,52.46,52.77,39.6053,121.2954,0.289,1939.87,2749.48,16.59,17.59,14.94,17.23,17.23
2018-03-15,2.2846,2.828,3.0584,16.59,57.705,36.84,21.33,52.07,52.58,41.5853,122.2002,0.314,1938.41,2747.33,16.99,17.41,15.96,16.59,16.59
2018-03-16,2.2909,2.8445,3.077,15.8,59.0088,36.84,21.33,52.89,52.97,43.269,121.5514,0.322,1938.47,2752.01,16.6,16.719998999999998,15.23,15.8,15.8
2018-03-19,2.3075,2.8555,3.0859,19.02,59.9821,36.84,21.33,45.85,49.51,46.6294,120.4515,-0.008,1936.19,2712.92,16.629998999999998,21.870001000000002,16.559998999999998,19.02,19.02
2018-03-20,2.3448,2.8959,3.1301,18.2,57.8936,36.84,21.33,46.64,49.86,46.0748,120.4122,0.107,1935.07,2716.94,18.379998999999998,19.309998999999998,18.09,18.200001,18.200001
2018-03-21,2.3055,2.883,3.1186,17.86,55.7212,36.84,21.33,45.74,49.42,52.9803,123.6957,0.112,1935.57,2711.93,17.76,18.370001000000002,16.26,17.860001,17.860001
2018-03-22,2.2786,2.8244,3.0624,23.34,55.9292,33.23,28.49,35.72,43.96,57.5052,126.5552,-0.192,1933.39,2643.69,18.129998999999998,23.809998999999998,18.120001000000002,23.34,23.34
2018-03-23,2.2538,2.8135,3.0608,24.87,56.1683,33.23,28.49,29.98,40.23,57.6162,128.6471,-0.328,1931.08,2588.26,24.02,26.01,21.629998999999998,24.870001000000002,24.870001000000002
2018-03-26,2.2704,2.852,3.0859,21.03,54.5493,33.23,28.49,42.59,46.22,55.6654,125.8029,-0.27,1931.3,2658.55,23.41,24.540001,20.709999,21.030001000000002,21.030001000000002
2018-03-27,2.2641,2.7753,3.0286,22.5,56.2705,33.23,28.49,37.8,43.29,55.0412,129.4741,-0.219,1933.36,2612.62,20.33,24.059998999999998,19.84,22.5,22.5
2018-03-28,2.2842000000000002,2.7807,3.0214,22.87,58.3472,33.23,28.49,37.05,42.82,58.9733,127.9275,-0.379,1932.16,2605.0,22.52,24.940001000000002,21.709999,22.870001000000002,22.870001000000002
2018-03-29,2.2661,2.7389,2.9737,19.97,58.5414,31.94,35.33,42.77,45.67,61.1694,129.1108,-0.25,1933.24,2640.87,22.870001000000002,23.049999,19.6,19.969998999999998,19.969998999999998
2018-03-30,2.2661,2.7389,2.9737,19.97,58.5414,31.94,35.33,42.77,45.67,61.1694,129.1108,-0.242,1933.24,2640.87,,,,,
2018-04-02,2.2459,2.7298,2.9619,23.62,58.6648,31.94,35.33,36.84,42.1,59.6442,130.0191,-0.449,1931.5,2581.88,21.07,25.719998999999998,20.440001000000002,23.620001000000002,23.620001000000002
2018-04-03,2.2782,2.7753,3.011,21.1,56.0226,31.94,35.33,41.65,44.58,58.2037,129.472,-0.262,1931.86,2614.45,23.030001000000002,23.379998999999998,20.92,21.1,21.1
2018-04-04,2.2923999999999998,2.8026999999999997,3.0359,20.06,55.3496,31.94,35.33,45.78,46.76,62.935,126.7325,-0.246,1932.41,2644.69,21.68,24.51,19.860001,20.059998999999998,20.059998999999998
2018-04-05,2.3026,2.832,3.073,18.94,53.722,31.9,36.64,48.15,48.03,62.5225,124.8009,-0.197,1938.05,2662.84,19.76,20.209999,18.57,18.940001000000002,18.940001000000002
2018-04-06,2.2661,2.7735,3.0182,21.49,56.0682,31.9,36.64,41.82,44.5,62.9739,125.6528,-0.295,1938.86,2604.47,20.33,23.120001000000002,18.6,21.49,21.49
2018-04-09,2.2782999999999998,2.779,3.0118,21.77,52.5082,31.9,36.64,43.02,45.12,62.9659,125.1046,-0.291,1941.2,2613.16,21.27,22.02,20.34,21.77,21.77
2018-04-10,2.3069,2.8009,3.0214,20.47,51.4331,31.9,36.64,48.75,48.14,61.8125,123.9095,-0.213,1946.45,2656.87,20.51,21.68,20.24,20.469998999999998,20.469998999999998
2018-04-11,2.307,2.7808,2.9951,20.24,50.4997,31.9,36.64,47.04,47.24,62.0806,124.9209,-0.208,1947.94,2642.19,20.950001,21.66,19.639999,20.24,20.24
2018-04-12,2.348,2.8358,3.0431,18.49,51.4875,26.09,42.75,49.85,48.72,60.394,122.4211,-0.123,1951.02,2663.99,19.83,19.92,18.16,18.49,18.49
2018-04-13,2.3566,2.8266999999999998,3.027,17.41,51.1426,26.09,42.75,48.87,48.23,60.4198,123.3348,-0.043,1954.24,2656.3,18.27,18.450001,17.26,17.41,17.41
2018-04-16,2.3773,2.8266999999999998,3.0246,16.56,49.741,26.09,42.75,51.75,49.7,61.4229,123.3331,0.007,1957.46,2677.84,17.59,17.66,16.379998999999998,16.559998999999998,16.559998999999998
2018-04-17,2.394,2.8285,3.0198,15.25,48.3408,26.09,42.75,55.34,51.6,57.5671,122.1475,0.134,1960.59,2706.39,16.16,16.27,14.57,15.25,15.25
2018-04-18,2.4293,2.8728,3.0601,15.6,50.0027,26.09,42.75,55.62,51.75,55.0897,122.7218,0.15,1961.43,2708.64,15.3,16.9,14.95,15.6,15.6
2018-04-19,2.4275,2.9098,3.0983,15.96,51.0989,37.78,29.22,53.14,50.64,55.1328,124.0167,0.131,1954.63,2693.13,15.55,16.92,15.16,15.96,15.96
2018-04-20,2.4573,2.9602,3.1451000000000002,16.88,52.7054,37.78,29.22,49.62,49.03,55.9494,121.9825,0.072,1953.16,2670.14,16.16,17.5,15.19,16.879998999999998,16.879998999999998
2018-04-23,2.4764,2.9752,3.1443,16.34,52.79,37.78,29.22,49.64,49.05,54.1998,122.4841,0.127,1950.19,2670.29,17.290001,17.559998999999998,15.79,16.34,16.34
2018-04-24,2.4746,2.9995000000000003,3.1825,18.02,52.9989,37.78,29.22,44.34,46.59,51.2886,121.0468,0.052,1945.81,2634.56,16.16,19.66,15.37,18.02,18.02
2018-04-25,2.4878,3.0259,3.2068,17.84,55.2013,37.78,29.22,45.19,46.96,52.2036,122.4146,0.039,1940.87,2639.4,18.139999,19.84,17.75,17.84,17.84
2018-04-26,2.4817,2.9809,3.1642,16.24,53.1378,36.91,25.55,49.9,49.05,55.1106,124.907,0.069,1944.52,2666.94,18.07,18.120001000000002,16.24,16.24,16.24
2018-04-27,2.4838,2.9568,3.1245,15.41,51.2666,36.91,25.55,50.4,49.27,55.5757,124.3209,0.108,1945.51,2669.91,16.219998999999998,16.77,15.25,15.41,15.41
2018-04-30,2.4879,2.9531,3.1237,15.93,50.3548,36.91,25.55,46.74,47.69,56.3293,124.6895,0.087,1945.82,2648.05,15.31,16.35,15.13,15.93,15.93
2018-05-01,2.5042,2.9644,3.1287,15.49,51.7834,36.91,25.55,47.99,48.22,52.2875,128.5634,0.154,1943.78,2654.8,16.0,16.82,15.42,15.49,15.49
2018-05-02,2.4882,2.9663,3.146,15.97,49.0506,36.91,25.55,44.77,46.82,53.983,127.3711,0.128,1945.42,2635.67,15.48,15.97,14.75,15.97,15.97
2018-05-03,2.4762,2.9458,3.1213,15.9,49.4334,28.4,30.25,43.79,46.39,54.0111,128.4219,0.123,1943.3,2629.73,15.78,18.66,15.43,15.9,15.9
2018-05-04,2.4969,2.9497,3.1221,14.77,48.4818,28.4,30.25,50.43,49.14,54.3757,130.0339,0.204,1944.24,2663.42,15.94,16.92,10.91,14.77,14.77
2018-05-07,2.497,2.9497,3.1229,14.75,48.0187,28.4,30.25,52.1,49.87,54.3848,130.0291,0.214,1946.78,2672.63,15.05,15.27,14.51,14.75,14.75
2018-05-08,2.5094,2.976,3.1295,14.71,48.8187,28.4,30.25,51.96,49.82,49.86,129.4026,0.268,1946.57,2671.92,14.53,15.56,14.52,14.71,14.71
2018-05-09,2.5300000000000002,3.0042,3.1618,13.42,49.3744,28.4,30.25,56.69,51.89,47.636,128.58,0.39,1947.05,2697.79,14.54,14.63,13.38,13.42,13.42
2018-05-10,2.5302,2.9622,3.1082,13.23,47.8065,33.51,25.53,60.76,53.81,47.059,130.7794,0.416,1948.77,2723.07,13.36,13.63,12.92,13.23,13.23
2018-05-11,2.5349,2.9695,3.1041,12.65,47.0574,33.51,25.53,61.48,54.16,44.3036,129.0493,0.466,1949.67,2727.72,13.22,13.44,12.65,12.65,12.65
2018-05-14,2.5475,3.0024,3.1347,12.93,48.3398,33.51,25.53,61.86,54.35,43.575,125.7572,0.506,1951.05,2730.13,13.09,13.28,12.81,12.93,12.93
2018-05-15,2.5745,3.0723,3.2007,14.63,52.6574,33.51,25.53,57.06,52.64,42.0672,126.768,0.476,1948.0,2711.45,13.13,15.01,12.5,14.63,14.63
2018-05-16,2.5850999999999997,3.0964,3.2172,13.42,55.1322,33.51,25.53,59.08,53.53,42.8329,126.3622,0.5,1947.38,2722.46,14.38,14.91,13.21,13.42,13.42
2018-05-17,2.5647,3.1112,3.2462,13.43,54.1936,36.68,20.58,58.45,53.31,43.149,125.8764,0.51,1947.03,2720.13,13.54,13.86,12.65,13.43,13.43
2018-05-18,2.5467,3.0559,3.1974,13.42,53.2606,36.68,20.58,56.47,52.63,44.782,127.4093,0.443,1945.93,2712.97,13.18,13.87,13.06,13.42,13.42
2018-05-21,2.5656,3.0596,3.2015000000000002,13.08,53.0812,36.68,20.58,60.5,54.33,43.0635,127.0367,0.486,1946.66,2733.01,12.99,13.59,12.78,13.08,13.08
2018-05-22,2.568,3.0597,3.2048,13.22,52.5716,36.68,20.58,58.03,53.48,40.9568,127.033,0.529,1947.44,2724.44,13.03,13.42,12.77,13.22,13.22
2018-05-23,2.5282,2.9935,3.1517,12.58,53.2687,36.68,20.58,59.85,54.24,42.5023,128.6535,0.481,1945.93,2733.29,13.5,14.6,12.49,12.58,12.58
2018-05-24,2.5080999999999998,2.977,3.125,12.53,52.1608,38.56,25.16,58.15,53.67,42.7295,128.301,0.471,1946.39,2727.76,12.73,14.24,12.53,12.53,12.53
2018-05-25,2.4758,2.9313000000000002,3.092,13.22,54.095,38.56,25.16,56.15,53.0,42.8994,129.8666,0.442,1945.72,2721.33,12.44,13.52,12.29,13.22,13.22
2018-05-28,2.4758,2.9313000000000002,3.092,13.22,54.095,38.56,25.16,56.15,53.0,42.8994,129.8666,0.433,1945.72,2721.33,,,,,
2018-05-29,2.3191,2.781,2.9745,17.02,62.9975,38.56,25.16,47.53,49.86,43.3494,132.9049,0.139,1941.8,2689.86,14.39,18.780001000000002,14.39,17.02,17.02
2018-05-30,2.4115,2.855,3.0269,14.94,61.8624,38.56,25.16,55.51,52.99,38.7656,133.5048,0.349,1943.79,2724.01,16.6,16.639999,14.65,14.94,14.94
2018-05-31,2.4274,2.8586,3.0253,15.43,60.5438,35.02,26.35,50.93,51.17,42.6607,132.1432,0.339,1945.28,2705.27,14.93,16.290001,14.2,15.43,15.43
2018-06-01,2.4716,2.9022,3.0506,13.46,56.9385,35.02,26.35,56.92,53.74,41.3231,134.7817,0.44,1946.99,2734.62,14.92,14.93,13.37,13.46,13.46
2018-06-04,2.5161,2.9424,3.0848,12.74,54.2952,35.02,26.35,59.17,54.77,41.1887,133.7636,0.498,1949.45,2746.87,13.91,13.91,12.69,12.74,12.74
2018-06-05,2.4918,2.9276999999999997,3.084,12.4,54.4626,35.02,26.35,59.52,54.93,38.5961,134.2258,0.55,1951.18,2748.8,12.91,13.34,12.3,12.4,12.4
2018-06-06,2.5161,2.9717000000000002,3.1217,11.64,56.4419,35.02,26.35,63.7,56.89,38.7754,134.8279,0.589,1953.06,2772.35,12.1,12.56,11.62,11.64,11.64
2018-06-07,2.4876,2.9204,3.068,12.13,56.5817,38.93,26.72,63.11,56.68,40.69,136.9555,0.515,1955.51,2770.37,11.66,13.28,11.22,12.13,12.13
2018-06-08,2.4977,2.9461,3.0896,12.18,59.5738,38.93,26.72,64.65,57.4,41.9172,135.3905,0.497,1955.51,2779.03,12.54,13.31,12.09,12.18,12.18
2018-06-11,2.5202,2.9516,3.0936,12.35,57.8304,38.93,26.72,65.19,57.66,43.5822,136.839,0.495,1957.89,2782.0,12.52,12.69,12.14,12.35,12.35
2018-06-12,2.5387,2.9608,3.0935,12.34,55.9633,38.93,26.72,66.09,58.07,42.0317,134.9197,0.554,1959.73,2786.85,12.29,12.6,11.88,12.34,12.34
2018-06-13,2.5675,2.9663,3.0863,12.94,53.7911,38.93,26.72,62.07,56.73,42.0299,137.3669,0.495,1961.88,2775.63,12.13,12.95,11.98,12.94,12.94
2018-06-14,2.5635,2.9351000000000003,3.0545,12.12,52.4959,44.78,21.7,63.53,57.35,41.1902,137.4859,0.528,1963.87,2782.49,12.98,13.07,11.88,12.12,12.12
2018-06-15,2.5471,2.9205,3.0465,11.98,53.0803,44.78,21.7,62.46,57.0,40.8572,137.9493,0.529,1964.29,2779.66,12.19,13.16,11.93,11.98,11.98
2018-06-18,2.5492,2.9169,3.0489,12.31,52.327,44.78,21.7,60.18,56.26,40.4864,139.3149,0.532,1964.29,2773.75,12.79,13.74,12.28,12.31,12.31
2018-06-19,2.5452,2.8967,3.0323,13.35,52.4,44.78,21.7,56.03,54.86,40.7259,141.3273,0.464,1962.69,2762.59,14.61,14.68,13.21,13.35,13.35
2018-06-20,2.5659,2.9389,3.0775,12.79,51.9226,44.78,21.7,57.37,55.35,40.899,140.1127,0.513,1964.33,2767.32,12.9,13.02,12.25,12.79,12.79
2018-06-21,2.5369,2.8967,3.0441,14.64,53.0869,38.72,26.18,51.12,53.15,40.7154,145.3271,0.43,1963.37,2749.76,12.54,15.18,12.18,14.64,14.64
2018-06-22,2.5412,2.8949,3.0394,13.77,53.0257,38.72,26.18,52.74,53.71,43.1742,146.5097,0.442,1963.49,2754.88,14.6,14.6,13.11,13.77,13.77
2018-06-25,2.5329,2.8803,3.0244,17.33,53.0406,38.72,26.18,41.76,49.25,45.2979,146.9729,0.193,1961.16,2717.07,15.07,19.610001,14.56,17.33,17.33
2018-06-26,2.5329,2.8766,3.0251,15.92,51.2968,38.72,26.18,43.76,49.93,42.0317,147.3387,0.303,1959.95,2723.06,16.709999,17.540001,15.1,15.92,15.92
2018-06-27,2.504,2.8256,2.9673,17.91,53.0487,38.72,26.18,38.24,47.36,41.6609,148.4448,0.173,1957.85,2699.63,16.52,18.190001000000002,14.76,17.91,17.91
2018-06-28,2.5101,2.8365,2.9657,16.85,52.131,28.45,40.8,43.69,49.28,42.4826,149.3541,0.254,1952.13,2716.31,17.540001,18.99,16.4,16.85,16.85
2018-06-29,2.5282,2.8601,2.989,16.09,51.1681,28.45,40.8,44.34,49.52,42.3497,146.9857,0.326,1953.09,2718.37,15.73,16.51,14.66,16.09,16.09
2018-07-02,2.5484999999999998,2.8711,2.9929,15.6,50.2512,28.45,40.8,47.02,50.48,41.7559,147.8894,0.305,1948.51,2726.71,17.700001,18.08,15.54,15.6,15.6
2018-07-03,2.5242,2.8308999999999997,2.9586,16.14,51.2172,28.45,40.8,43.38,48.92,37.597,148.9085,0.322,1950.4,2713.22,15.37,16.450001,14.68,16.139999,16.139999
2018-07-04,2.5242,2.8308999999999997,2.9586,16.14,51.2172,28.45,40.8,43.38,48.92,37.603,148.9085,0.329,1950.4,2713.22,,,,,
2018-07-05,2.5507,2.8291,2.9447,14.97,51.4624,27.86,39.28,50.53,51.61,39.537,148.0921,0.363,1951.4,2736.61,15.62,16.219998999999998,14.47,14.97,14.97
2018-07-06,2.5365,2.8217,2.9293,13.37,50.1345,27.86,39.28,56.41,54.08,39.1049,147.8257,0.444,1953.33,2759.82,14.99,15.45,13.34,13.37,13.37
2018-07-09,2.559,2.8564,2.964,12.69,49.6901,27.86,39.28,61.57,56.5,38.261,144.3568,0.528,1957.67,2784.17,13.02,13.22,12.6,12.69,12.69
2018-07-10,2.5693,2.8491,2.9555,12.64,49.8114,27.86,39.28,63.42,57.42,36.8375,145.0892,0.548,1960.52,2793.84,12.52,13.21,11.93,12.64,12.64
2018-07-11,2.5776,2.8491,2.9524,13.63,50.4776,27.86,39.28,57.32,54.96,38.3398,143.0901,0.504,1959.22,2774.02,14.05,14.15,13.09,13.63,13.63
2018-07-12,2.5859,2.8454,2.9462,12.58,48.5729,43.05,29.15,62.13,57.28,37.8016,145.4568,0.582,1961.54,2798.29,13.07,13.33,12.42,12.58,12.58
2018-07-13,2.578,2.8270999999999997,2.9314999999999998,12.18,48.2815,43.05,29.15,62.69,57.56,37.0024,142.2883,0.601,1963.0,2801.31,12.39,12.97,11.62,12.18,12.18
2018-07-16,2.5966,2.8582,2.9616,12.83,47.7875,43.05,29.15,61.75,57.19,35.6527,141.1782,0.624,1963.35,2798.43,12.77,12.97,12.46,12.83,12.83
2018-07-17,2.6154,2.86,2.9694000000000003,12.06,46.6417,43.05,29.15,64.0,58.27,33.4472,142.9954,0.697,1963.56,2809.55,12.91,13.18,11.85,12.06,12.06
2018-07-18,2.6093,2.8692,2.9857,12.1,45.2649,43.05,29.15,65.2,58.85,35.0383,142.0785,0.69,1964.45,2815.62,11.87,12.47,11.44,12.1,12.1
2018-07-19,2.5907,2.838,2.9585,12.87,47.1125,34.66,24.94,61.16,57.33,36.2851,143.1958,0.61,1964.51,2804.49,12.2,13.09,11.79,12.87,12.87
2018-07-20,2.5930999999999997,2.8931,3.0258,12.86,49.0476,34.66,24.94,60.2,56.96,37.3026,139.688,0.631,1964.7,2801.83,13.0,13.58,12.49,12.86,12.86
2018-07-23,2.6287000000000003,2.9541,3.091,12.62,51.5057,34.66,24.94,61.46,57.51,37.9673,138.5899,0.643,1965.77,2806.98,13.47,13.55,12.58,12.62,12.62
2018-07-24,2.6330999999999998,2.9486,3.0758,12.41,50.3082,34.66,24.94,64.61,58.9,35.0455,136.1442,0.671,1967.4,2820.4,12.61,13.21,11.66,12.41,12.41
2018-07-25,2.6694,2.9746,3.1031,12.29,48.2909,34.66,24.94,69.7,61.41,34.4883,131.5448,0.742,1968.01,2846.07,12.37,12.82,11.8,12.29,12.29
2018-07-26,2.6814999999999998,2.9764,3.0998,12.14,49.2705,31.52,26.9,66.25,60.13,35.7231,133.3567,0.722,1970.18,2837.44,12.45,12.53,11.78,12.14,12.14
2018-07-27,2.6694,2.9542,3.0822,13.03,48.8313,31.52,26.9,59.41,57.47,36.1053,133.5794,0.652,1971.04,2818.82,12.17,14.26,11.6,13.03,13.03
2018-07-30,2.6612999999999998,2.9728,3.1047,14.26,49.4151,31.52,26.9,54.17,55.26,36.1911,132.7195,0.638,1972.41,2802.6,13.63,14.46,12.98,14.26,14.26
2018-07-31,2.6694,2.9598,3.0822,12.83,46.5038,31.52,26.9,57.57,56.71,32.829,132.0186,0.739,1974.4,2816.29,13.98,14.12,12.81,12.83,12.83
2018-08-01,2.6776,3.0064,3.1321,13.15,48.3833,31.52,26.9,56.6,56.31,33.0651,130.3604,0.72,1974.99,2813.36,13.09,13.63,12.45,13.15,13.15
2018-08-02,2.6634,2.9859,3.1184,12.19,47.9971,29.11,32.08,60.03,57.78,33.8373,131.4091,0.721,1975.45,2827.22,13.57,14.53,12.17,12.19,12.19
2018-08-03,2.6432,2.9488,3.0886,11.64,47.666,29.11,32.08,63.01,59.13,34.1202,131.1243,0.757,1977.59,2840.35,12.43,12.46,11.07,11.64,11.64
2018-08-06,2.6452,2.9395,3.0894,11.27,46.8562,29.11,32.08,65.15,60.14,33.6444,130.0514,0.787,1979.74,2850.4,11.91,12.15,11.17,11.27,11.27
2018-08-07,2.6696999999999997,2.973,3.1176,10.93,47.1489,29.11,32.08,66.81,60.94,29.8123,129.7013,0.853,1982.41,2858.45,11.12,11.24,10.52,10.93,10.93
2018-08-08,2.6677,2.96,3.1103,10.85,46.8358,29.11,32.08,66.49,60.82,29.2176,132.0028,0.878,1982.59,2857.7,10.93,11.18,10.52,10.85,10.85
2018-08-09,2.6452,2.9257999999999997,3.0717,11.27,47.3541,36.36,31.03,64.68,60.16,29.4912,134.4221,0.83,1982.45,2853.58,10.94,11.31,10.17,11.27,11.27
2018-08-10,2.6042,2.8731999999999998,3.0303,13.16,50.6302,36.36,31.03,56.48,57.01,27.6505,135.6809,0.708,1979.96,2833.28,12.34,13.82,12.3,13.16,13.16
2018-08-13,2.6124,2.8786,3.0471,14.78,50.7723,36.36,31.03,52.48,55.34,27.6237,137.1381,0.667,1979.41,2821.93,14.5,15.02,12.95,14.78,14.78
2018-08-14,2.637,2.8985,3.0672,13.31,49.8427,36.36,31.03,57.62,57.39,24.8824,135.1456,0.808,1979.87,2839.96,13.93,14.22,13.11,13.31,13.31
2018-08-15,2.6082,2.8623,3.0319,14.64,51.5202,36.36,31.03,50.57,54.29,25.8304,135.7664,0.7,1977.83,2818.37,13.52,16.860001,13.44,14.64,14.64
2018-08-16,2.6164,2.8659,3.0255,13.45,50.6087,36.17,29.08,56.5,56.79,27.6602,136.4058,0.773,1979.5,2840.69,14.18,14.36,12.82,13.45,13.45
2018-08-17,2.6059,2.8605,3.0199,12.64,50.6949,36.17,29.08,58.75,57.8,27.9373,136.951,0.771,1980.33,2850.13,13.18,13.96,12.4,12.64,12.64
2018-08-20,2.5850999999999997,2.819,2.9849,12.49,50.9746,36.17,29.08,60.37,58.53,27.7236,137.1039,0.773,1982.34,2857.05,12.57,12.79,12.26,12.49,12.49
2018-08-21,2.5954,2.8298,2.9928,12.86,50.3166,36.17,29.08,61.75,59.16,24.8889,138.0241,0.825,1984.15,2862.96,12.47,12.89,12.09,12.86,12.86
2018-08-22,2.5911999999999997,2.8189,2.9840999999999998,12.25,49.6368,36.17,29.08,61.31,58.98,24.0261,138.1077,0.865,1986.14,2861.82,13.09,13.29,11.97,12.25,12.25
2018-08-23,2.6162,2.8261,2.9802,12.41,49.1983,38.46,27.07,59.35,58.21,23.7448,137.3882,0.87,1986.55,2856.98,12.03,12.68,11.65,12.41,12.41
2018-08-24,2.6202,2.8098,2.9589,11.99,49.1577,38.46,27.07,63.88,60.18,23.087,140.0169,0.9,1987.43,2874.69,12.13,12.17,11.83,11.99,11.99
2018-08-27,2.6412,2.8459,2.9936,12.16,49.3802,38.46,27.07,68.58,62.45,22.0749,137.4068,0.928,1989.36,2896.74,12.37,12.48,12.02,12.16,12.16
2018-08-28,2.6654,2.8804,3.0303,12.5,49.9473,38.46,27.07,68.73,62.53,20.4839,136.9637,0.945,1989.85,2897.52,12.01,12.5,11.87,12.5,12.5
2018-08-29,2.6755,2.884,3.0207,12.25,49.1,38.46,27.07,71.89,64.17,19.5156,137.6009,0.98,1989.98,2914.04,12.34,12.55,12.09,12.25,12.25
2018-08-30,2.6492,2.855,3.0031,13.53,50.4093,43.5,24.39,66.26,61.98,22.4388,138.5048,0.946,1989.32,2901.13,12.25,13.95,12.24,13.53,13.53
2018-08-31,2.6269,2.8604000000000003,3.0191,12.86,50.7097,43.5,24.39,66.34,62.02,22.6929,137.9644,0.849,1988.96,2901.52,13.54,14.03,12.82,12.86,12.86
2018-09-03,2.6269,2.8604000000000003,3.0191,12.86,50.7097,43.5,24.39,66.34,62.02,22.1809,138.9644,0.898,1988.96,2901.52,,,,,
2018-09-04,2.6532999999999998,2.8985,3.0616,13.16,49.5692,43.5,24.39,64.18,61.19,21.3692,140.1461,0.889,1989.14,2896.72,13.13,14.35,13.12,13.16,13.16
2018-09-05,2.6493,2.9022,3.0753,13.91,48.3958,43.5,24.39,60.58,59.79,18.6528,139.7815,0.931,1987.29,2888.6,13.69,14.3,13.23,13.91,13.91
2018-09-06,2.633,2.8731,3.0527,14.65,48.6547,42.22,26.3,56.17,58.0,20.2025,138.6949,0.828,1987.11,2878.05,14.21,15.41,13.72,14.65,14.65
2018-09-07,2.7025,2.9388,3.1014,14.88,49.4302,42.22,26.3,53.64,56.94,20.1465,138.1245,0.849,1986.28,2871.68,14.72,15.63,14.31,14.88,14.88
2018-09-10,2.7108,2.9314,3.081,14.16,47.6915,42.22,26.3,55.49,57.63,20.971,137.856,0.861,1988.11,2877.13,15.09,15.2,13.93,14.16,14.16
2018-09-11,2.7438000000000002,2.9755000000000003,3.1185,13.22,47.9734,42.22,26.3,58.97,58.97,19.6157,136.4512,0.928,1989.31,2887.89,13.96,14.92,13.21,13.22,13.22
2018-09-12,2.7481,2.9626,3.1038,13.14,46.789,42.22,26.3,59.3,59.09,19.6094,135.736,0.947,1991.72,2888.92,13.07,13.86,12.91,13.14,13.14
2018-09-13,2.7565,2.9699999999999998,3.1071,12.37,46.0558,32.09,32.84,63.91,60.96,20.1411,133.9992,0.995,1994.47,2904.18,12.91,12.91,12.3,12.37,12.37
2018-09-14,2.7777,2.9959,3.1309,12.07,47.45,32.09,32.84,64.14,61.05,19.4542,133.4144,1.03,1995.28,2904.98,12.13,13.15,11.93,12.07,12.07
2018-09-17,2.7779,2.9867,3.1284,13.68,46.8087,32.09,32.84,56.34,58.06,19.1167,134.3341,0.982,1996.28,2888.8,12.72,13.75,12.32,13.68,13.68
2018-09-18,2.7988,3.0551,3.2014,12.79,47.9674,32.09,32.84,61.21,60.0,17.6347,131.4864,1.022,1997.3,2904.31,13.48,13.48,12.56,12.79,12.79
2018-09-19,2.7907,3.0626,3.2098,11.75,48.7934,32.09,32.84,62.28,60.45,19.2355,132.7396,1.086,1996.61,2907.95,12.61,12.77,11.66,11.75,11.75
2018-09-20,2.8034,3.0626,3.1955999999999998,11.8,49.3444,32.04,32.04,68.16,63.11,20.5483,130.7356,1.028,1996.37,2930.75,11.82,11.96,11.31,11.8,11.8
2018-09-21,2.7999,3.0628,3.1998,11.68,48.8315,32.04,32.04,67.62,62.9,20.9555,129.7234,1.032,1996.64,2929.67,11.76,12.03,11.1,11.68,11.68
2018-09-24,2.8169,3.0889,3.2258,12.2,48.3059,32.04,32.04,62.55,60.93,20.8123,128.1116,1.002,1996.43,2919.37,12.46,12.92,12.18,12.2,12.2
2018-09-25,2.8391,3.0964,3.2258,12.42,49.3793,32.04,32.04,60.74,60.2,17.6281,129.3605,1.045,1995.94,2915.56,12.28,12.6,11.8,12.42,12.42
2018-09-26,2.8148,3.048,3.1814,12.89,47.4395,32.04,32.04,56.31,58.4,19.4357,131.1991,0.962,1997.12,2905.97,12.21,13.13,11.55,12.89,12.89
2018-09-27,2.8269,3.0518,3.1831,12.41,45.7079,36.22,31.1,59.0,59.45,21.2045,129.8235,0.97,1998.2,2914.0,12.77,13.0,11.94,12.41,12.41
